start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781527872.3861337,105.4832935333252,15.614177051343416,698.822021484375,43,True
1781527872.1043546,105.40246963500977,16.217090465404368,981.1253547668457,59,True
1781527872.2102787,106.82511329650879,16.613163948059082,937.4833106994629,55,True
1781527872.7045221,110.5804443359375,18.465778102045476,535.2933406829834,28,True
1781527872.48223,111.85359954833984,16.307977112856776,829.4045925140381,49,True
1781527872.2370064,69.37241554260254,16.75426165262858,1074.6281147003174,62,True
1781527872.666442,117.5386905670166,16.396182956117574,658.6127281188965,38,True
1781527872.3861337,74.37300682067871,16.492051898308517,948.4517574310303,55,True
1781527872.7034862,111.61637306213379,17.46764054169526,757.9190731048584,42,True
1781527872.6933985,111.31024360656738,17.281488368385716,768.0068016052246,43,True
1781527872.520157,74.4321346282959,16.65827861199012,940.6626224517822,54,True
1781527873.1487942,113.64293098449707,17.7310307820638,432.8014850616455,23,True
1781527872.97561,59.70263481140137,18.000044473787632,797.7044582366943,46,True
1781527872.846595,106.32467269897461,16.86087131500244,949.3682384490967,55,True
1781527873.3345854,115.27156829833984,15.798040058301842,478.6264896392822,28,True
1781527872.8841097,102.35238075256348,17.09791105620715,940.1500225067139,54,True
1781527873.0762029,163.61260414123535,15.838472466719777,765.4745578765869,43,True
1781527873.324026,125.83088874816895,17.57371425628662,617.8948879241943,33,True
1781527873.1590765,120.9259033203125,17.405277804324502,782.3264598846436,43,True
1781527873.2526155,59.01908874511719,17.993382045200892,688.7874603271484,40,True
1781527873.0257394,59.21626091003418,18.848517666692317,926.2480735778809,51,True
1781527873.1487942,113.64293098449707,17.104329132452246,814.9204254150391,46,True
1781527873.4744403,118.16978454589844,20.39756377538045,607.7113151550293,29,True
1781527873.4739306,118.67952346801758,19.185337527044886,675.0543117523193,34,True
1781527873.3250546,86.37881278991699,17.97445939511669,967.1273231506348,51,True
1781527873.4734144,119.70973014831543,18.16816207690117,828.2680511474609,44,True
1781527873.3462095,115.19575119018555,17.485218228034256,1041.912317276001,58,True
1781527873.7849712,123.11220169067383,17.14422873088292,603.1506061553955,33,True
1781527873.9080834,63.83013725280762,17.554359436035156,502.6891231536865,30,True
1781527873.9540675,174.72147941589355,13.275146484375,466.77470207214355,27,True
1781527873.5931242,103.30557823181152,18.470635016759235,989.8960590362549,53,True
1781527873.8137157,127.68721580505371,19.442948428067297,769.3045139312744,38,True
1781527873.9724212,166.0635471343994,17.78141975402832,610.5990409851074,30,True
1781527873.8421848,121.52981758117676,19.97760034376575,740.835428237915,36,True
1781527873.9626808,119.47083473205566,18.245386354851,721.5685844421387,35,True
1781527873.9535518,175.23717880249023,17.71863301595052,813.107967376709,41,True
1781527874.3026872,64.41855430603027,22.024447267705746,548.9563941955566,27,True
1781527873.9535518,175.23717880249023,18.54837857759916,898.6239433288574,44,True
1781527873.8242598,127.72774696350098,20.004182391696506,1027.9159545898438,50,True
1781527874.1604168,69.38028335571289,18.103415625435964,702.9998302459717,37,True
1781527874.1006742,59.22365188598633,19.968563318252563,857.9661846160889,45,True
1781527874.3123083,75.81353187561035,22.64994162100333,687.3619556427002,32,True
1781527874.421485,173.92611503601074,22.060784426602453,659.2633724212646,27,True
1781527874.5964446,131.99639320373535,17.620731283117223,607.7561378479004,32,True
1781527874.5959299,132.51113891601562,17.26399262746175,650.4309177398682,35,True
1781527874.4012399,181.78033828735352,17.76097950182463,856.6975593566895,43,True
1781527874.5969622,131.47878646850586,18.33624699536492,754.9111843109131,39,True
1781527874.4892592,82.77702331542969,18.348005082872177,908.4372520446777,47,True
1781527874.6955886,71.07114791870117,18.341970443725586,713.0401134490967,40,True
1781527874.4002092,182.81102180480957,18.346855375501843,1008.4195137023926,50,True
1781527874.7776182,106.28485679626465,18.77864669351017,744.7588443756104,39,True
1781527874.5964446,88.30785751342773,18.060019675721513,937.1287822723389,49,True
1781527875.0099912,110.18514633178711,17.07131415605545,656.4671993255615,37,True
1781527875.0928884,58.68411064147949,17.772049739443023,574.0735530853271,34,True
1781527874.8644452,135.2250576019287,17.411965590256912,814.2917156219482,44,True
1781527874.8649614,94.85983848571777,17.457703749338787,932.8296184539795,50,True
1781527875.258448,114.13264274597168,18.57646306355794,559.9677562713623,29,True
1781527875.21694,112.92529106140137,17.784389956244105,628.6725997924805,34,True
1781527874.971352,110.12959480285645,17.483060558636982,949.3165016174316,53,True
1781527874.8634167,135.6816291809082,18.06563138961792,1075.09446144104,57,True
1781527875.4190216,113.92331123352051,18.85160155918287,547.5101470947266,28,True
1781527875.4179938,116.09840393066406,20.754824082056682,614.2141819000244,29,True
1781527875.3633723,116.14179611206055,18.94516497850418,722.3870754241943,37,True
1781527874.874901,124.19724464416504,18.41798475233175,1210.8583450317383,64,True
1781527875.5340922,110.6719970703125,20.02106263087346,631.2196254730225,31,True
1781527875.4091845,113.19255828857422,18.5393431247809,836.2269401550293,44,True
1781527875.5439029,111.4346981048584,18.752690908071155,805.2842617034912,42,True
1781527875.9390364,119.90475654602051,15.987883914600719,471.6382026672363,27,True
1781527875.9097962,122.41172790527344,15.142005065391803,561.5298748016357,34,True
1781527875.678737,119.05407905578613,17.257042420216095,792.0787334442139,44,True
1781527875.2688882,128.80825996398926,17.77010667519491,1212.784767150879,66,True
1781527875.688319,109.47203636169434,18.09401171548026,869.4205284118652,47,True
1781527875.8368287,112.78200149536133,18.883086539603568,811.4562034606934,42,True
1781527876.0965781,107.41114616394043,17.508112467252293,562.6220703125,31,True
1781527875.6792438,87.63670921325684,18.060874938964844,990.680456161499,52,True
1781527876.0316951,63.60912322998047,19.213124683925084,736.0684871673584,40,True
1781527875.8099737,110.1369857788086,19.27683570168235,958.317756652832,49,True
1781527875.9496107,82.59725570678711,18.038380713689897,840.2092456817627,44,True
1781527876.2564485,102.5540828704834,19.905711923326766,659.9140167236328,33,True
1781527876.4930348,166.7015552520752,16.765193505720656,535.5358123779297,27,True
1781527876.1768453,57.822227478027344,17.53457732822584,864.412784576416,51,True
1781527876.0426517,63.4770393371582,17.51365926530626,1009.2146396636963,59,True
1781527876.0965781,68.73369216918945,16.717789308080135,954.7765254974365,55,True
1781527876.360037,62.248945236206055,19.2408749931737,793.4021949768066,43,True
1781527876.422286,59.3869686126709,19.77393286568778,751.4746189117432,40,True
1781527876.482694,164.98184204101562,17.516835530598957,690.4869079589844,35,True
1781527876.4832094,165.07554054260254,18.7368243932724,764.6539211273193,37,True
1781527876.5741358,74.14913177490234,19.837897164481028,768.4755325317383,37,True
1781527876.7794394,114.9599552154541,18.675496180852253,563.1718635559082,29,True
1781527876.7806563,113.22903633117676,18.37824821472168,572.6852416992188,30,True
1781527876.6603677,119.77434158325195,18.833475728188795,703.6120891571045,36,True
1781527876.6903741,121.12760543823242,19.24977699915568,814.1195774078369,41,True
1781527876.9280057,59.11707878112793,18.897318070934663,644.9339389801025,36,True
1781527876.670447,119.37284469604492,18.041453578255393,913.1968021392822,49,True
1781527876.812526,103.8365364074707,18.419684433355567,859.0435981750488,46,True
1781527877.2380307,116.34111404418945,16.322830448979914,491.76621437072754,28,True
1781527877.0406265,122.9712963104248,19.447438857134653,784.1842174530029,39,True
1781527877.3533416,120.35846710205078,15.983343124389648,471.99201583862305,27,True
1781527877.2677526,74.06187057495117,16.6749507188797,607.6602935791016,34,True
1781527877.1635978,113.44408988952637,17.923341077916763,722.8376865386963,39,True
1781527877.069728,167.01889038085938,18.504256010055542,907.189130783081,45,True
1781527877.0513546,122.406005859375,19.589179899634384,925.5623817443848,46,True
1781527877.2385762,115.79561233520508,18.50745616815029,837.5864028930664,44,True
