start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781489536.4603977,70.73235511779785,9.045720100402832,197.3724365234375,19,True
1781489536.4669113,64.21875953674316,9.175947734287806,256.9136619567871,26,True
1781489536.4659092,65.22083282470703,10.111729303995768,398.9078998565674,38,True
1781489536.4659092,55.90105056762695,10.108883316452438,429.9297332763672,42,True
1781489536.9067078,48.25711250305176,9.518200700933283,257.657527923584,27,True
1781489536.668346,46.18191719055176,10.741939147313436,561.7949962615967,53,True
1781489536.8753006,51.52463912963867,10.38947413044591,373.5983371734619,36,True
1781489536.7341394,43.76482963562012,10.205306258856082,564.2354488372803,53,True
1781489537.2412426,47.608137130737305,11.108477910359701,247.5607395172119,23,True
1781489537.3077376,49.292802810668945,9.59102064371109,356.2054634094238,34,True
1781489537.174386,45.49670219421387,10.275667788935642,569.5557594299316,53,True
1781489537.2596583,47.5618839263916,10.936073634935461,550.6212711334229,51,True
1781489537.499432,49.779653549194336,10.748183285748517,339.9806022644043,32,True
1781489537.8197186,49.97396469116211,9.454866250356039,276.89075469970703,29,True
1781489537.8493814,48.92611503601074,10.357604707990374,411.4422798156738,40,True
1781489537.7537248,46.65851593017578,10.171712613573261,565.4158592224121,53,True
1781489537.674304,49.6983528137207,10.463271822248187,782.1273803710938,75,True
1781489538.1070733,46.009063720703125,10.456740856170654,422.4517345428467,38,True
1781489538.3300772,49.833059310913086,10.278805708273863,450.70648193359375,44,True
1781489538.466219,44.28243637084961,9.82364018758138,368.46256256103516,35,True
1781489538.539809,46.34833335876465,11.092115092921901,456.756591796875,42,True
1781489538.2708716,48.269033432006836,10.895170484270368,810.9309673309326,75,True
1781489538.7907608,53.65252494812012,11.61127254880708,390.3794288635254,34,True
1781489538.8444133,50.60982704162598,11.28848393758138,423.1297969818115,35,True
1781489539.092555,49.44205284118652,10.668554306030273,316.15591049194336,30,True
1781489539.008562,53.27582359313965,10.398247303106846,458.80746841430664,44,True
1781489539.1915739,47.808170318603516,10.337090959735946,574.9998092651367,53,True
1781489539.4196067,47.76287078857422,10.837666690349579,394.56820487976074,37,True
1781489539.2782006,46.13184928894043,10.383815181498624,554.938793182373,54,True
1781489539.478108,51.4988899230957,10.508755842844645,555.9191703796387,50,True
1781489539.776506,47.85466194152832,10.565532220376504,438.779354095459,42,True
1781489539.8445196,52.739858627319336,9.643193837758657,409.53803062438965,39,True
1781489539.8243606,82.76486396789551,10.330376417740531,557.96217918396,51,True
1781489540.0444858,47.69706726074219,10.501335648929372,404.7424793243408,39,True
1781489540.225496,46.90670967102051,10.331885759220567,491.1777973175049,48,True
1781489540.2635086,53.44724655151367,10.281857023847865,536.6945266723633,49,True
1781489540.4605005,49.89767074584961,10.690314429146904,349.2264747619629,33,True
1781489540.3928652,78.21369171142578,10.294632478193805,531.1775207519531,49,True
1781489540.8102295,47.72496223449707,10.448830468314034,413.4340286254883,40,True
1781489540.7282653,53.25436592102051,10.268343255874958,535.8664989471436,49,True
1781489540.8184536,48.68173599243164,10.33915172923695,503.6044120788574,49,True
1781489540.934571,48.421621322631836,10.490888043453818,447.07536697387695,40,True
1781489541.2341552,48.84672164916992,11.045296986897787,247.66206741333008,23,True
1781489541.3913877,44.27027702331543,9.29720261517693,202.32272148132324,22,True
1781489541.3317513,49.89504814147949,10.206628490138698,427.5403022766113,39,True
1781489541.274691,47.36685752868652,10.891102609180269,504.7931671142578,47,True
1781489541.4917693,47.74045944213867,10.907931761308149,287.71495819091797,27,True
1781489541.7709937,84.11598205566406,9.736117194680608,249.62997436523438,22,True
1781489541.6040554,49.919843673706055,10.783777517430922,416.5682792663574,36,True
1781489541.790969,92.70095825195312,9.715188633311879,413.3021831512451,38,True
1781489542.0321188,58.464765548706055,11.375076630536247,251.84106826782227,22,True
1781489541.792525,62.584638595581055,10.315843250440516,537.1134281158447,48,True
1781489542.0326385,57.94501304626465,10.715513229370117,325.8328437805176,30,True
1781489542.3395958,74.98002052307129,9.533222983865178,237.0448112487793,22,True
1781489542.2935324,46.06342315673828,10.593741028397172,332.0944309234619,32,True
1781489542.2140324,50.89569091796875,10.110303467395259,566.521167755127,53,True
1781489542.6359496,48.44307899475098,10.756305285862513,349.61962699890137,33,True
1781489542.3683093,46.26655578613281,10.174720013727908,666.9244766235352,63,True
1781489542.5872822,48.66743087768555,10.40090516556141,495.9063529968262,48,True
1781489543.0454476,47.61791229248047,10.91358878395774,287.7168655395508,27,True
