start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781489783.89471,108.69908332824707,17.97030711996144,629.8379898071289,34,True
1781489784.0764961,66.85066223144531,17.810702323913574,458.68611335754395,27,True
1781489783.8854947,101.01675987243652,17.191484996250697,702.7187347412109,40,True
1781489783.6577334,97.84340858459473,18.159303665161133,1005.8085918426514,55,True
1781489784.1129549,64.3622875213623,18.067896366119385,570.2633857727051,33,True
1781489783.9870286,67.13628768920898,16.632691407815006,715.8112525939941,41,True
1781489783.7454085,112.43271827697754,17.395204427290935,964.7977352142334,54,True
1781489783.7471223,77.65984535217285,17.678274048699276,1032.2866439819336,56,True
1781489783.9760041,100.49200057983398,16.797618663057367,889.9800777435303,52,True
1781489784.176799,106.64153099060059,17.728625117121513,762.6006603240967,42,True
1781489784.2961676,58.36057662963867,18.866823565575384,643.2321071624756,36,True
1781489784.1548498,118.22986602783203,17.521506861636514,784.0471267700195,43,True
1781489784.440192,105.74984550476074,18.07475941521781,611.8431091308594,33,True
1781489784.4316885,103.49369049072266,17.337422217092207,640.953779220581,36,True
1781489784.6745057,105.58843612670898,16.293500599108246,415.1649475097656,24,True
1781489784.5459418,62.539100646972656,18.16803216934204,571.2440013885498,33,True
1781489784.7216704,113.84320259094238,18.469710099069697,464.7676944732666,24,True
1781489784.5356913,63.349246978759766,18.405042375837052,707.5257301330566,40,True
1781489784.7013,123.56996536254883,17.431130011876423,541.917085647583,29,True
1781489784.441739,70.5118179321289,17.555832862854004,913.1917953491211,50,True
1781489784.365713,64.41783905029297,17.998557824354904,1000.342845916748,54,True
1781489784.7979336,57.60502815246582,18.764615058898926,658.0727100372314,37,True
1781489784.710717,114.65811729431152,17.808291647169327,755.7566165924072,41,True
1781489784.5990405,64.50152397155762,17.069894533890945,952.1360397338867,54,True
1781489784.9516766,80.56783676147461,15.86632868822883,620.0230121612549,36,True
1781489785.06362,111.71913146972656,16.69318100501751,595.8213806152344,34,True
1781489785.0996413,113.02018165588379,16.681509358542307,580.1024436950684,33,True
1781489784.9511907,111.91058158874512,16.93980944784064,755.6233406066895,43,True
1781489785.0903797,114.34578895568848,17.435945570468903,672.2960472106934,37,True
1781489784.8782513,61.14840507507324,17.805479010757132,933.6168766021729,51,True
1781489785.1758425,66.85352325439453,17.552202398126774,646.0762023925781,38,True
1781489785.253794,70.47152519226074,16.606569290161133,568.6686038970947,32,True
1781489785.3650396,102.44941711425781,16.362793743610382,626.05881690979,37,True
1781489785.3761432,68.53270530700684,16.071249456966623,614.9551868438721,36,True
1781489785.253794,101.66645050048828,16.376960277557373,756.7448616027832,45,True
1781489784.9501092,113.5108470916748,17.56401308651628,1132.2236061096191,63,True
1781489785.5625784,107.07664489746094,17.57390022277832,546.424150466919,30,True
1781489785.4781177,63.036203384399414,18.49002970589532,728.6772727966309,41,True
1781489785.772366,116.84513092041016,16.383814811706543,444.521427154541,25,True
1781489785.2037022,58.59541893005371,17.83357533541593,1039.4420623779297,60,True
1781489785.670168,101.67431831359863,18.3501402537028,652.1785259246826,35,True
1781489785.6326354,64.67938423156738,18.454013551984517,710.5698585510254,40,True
1781489785.467489,63.11655044555664,18.706530332565308,961.0300064086914,53,True
1781489785.8224626,108.35695266723633,18.433314782601816,606.0564517974854,32,True
1781489785.7632327,70.1742172241211,18.668490297654095,704.9028873443604,39,True
1781489785.8339205,106.81557655334473,18.186191032672752,634.2151165008545,34,True
1781489786.1687303,57.89995193481445,18.178088324410574,439.6398067474365,26,True
1781489786.0219986,156.5711498260498,16.96897470034086,597.7644920349121,31,True
1781489786.0987806,108.01434516906738,17.207006613413494,520.9825038909912,29,True
1781489785.6983285,64.90421295166016,17.340469360351562,931.9276809692383,52,True
1781489785.8339205,106.81557655334473,17.20991948755776,812.4222755432129,46,True
1781489786.3331504,106.99152946472168,19.29087387888055,473.51813316345215,24,True
1781489786.0026362,165.08126258850098,18.3041426870558,824.0303993225098,41,True
1781489786.0020444,80.28841018676758,18.79739761352539,888.5765075683594,45,True
1781489786.360416,107.71965980529785,17.785215377807617,552.3500442504883,30,True
1781489786.2963066,64.10932540893555,18.429056803385418,616.981029510498,35,True
1781489786.4787424,98.88005256652832,17.345571517944336,445.79148292541504,25,True
