start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781489897.7878792,291.2306785583496,10.431902749197823,437.27731704711914,19,True
1781489897.7953837,283.7262153625488,12.243654992845324,504.11200523376465,23,True
1781489897.7953837,283.22362899780273,12.257207523692738,552.882194519043,27,True
1781489897.796384,250.70691108703613,11.868802706400555,606.7709922790527,32,True
1781489897.7980576,281.0523509979248,12.021887686944778,653.7308692932129,36,True
1781489897.7933836,285.22372245788574,12.016079642555932,681.7543506622314,38,True
1781489897.7933836,275.01702308654785,12.070552722827808,721.6274738311768,42,True
1781489897.7980576,249.03345108032227,11.994314193725586,728.8060188293457,42,True
1781489897.7953837,283.7262153625488,12.07360061439308,730.4494380950928,42,True
1781489897.796384,282.7258110046387,12.763816377390986,869.861364364624,51,True
1781489897.7943835,284.2237949371338,12.709764724082135,881.5827369689941,52,True
1781489897.797055,250.03600120544434,12.606270173016716,892.9557800292969,53,True
1781489897.7953837,251.2037754058838,12.626180461808746,895.1389789581299,53,True
1781489897.7943835,252.70748138427734,12.606270173016716,895.6272602081299,53,True
1781489897.7943835,284.2237949371338,12.757131031581334,909.3232154846191,54,True
1781489897.7990577,477.61058807373047,12.97199364864465,905.6863784790039,35,True
1781489897.797055,665.771484375,16.319870948791504,1057.448387145996,29,True
1781489897.7980576,561.0942840576172,15.294661888709435,1157.5860977172852,44,True
1781489897.797055,717.9560661315918,16.72474543253581,1169.5241928100586,32,True
1781489897.7995605,813.8818740844727,15.049885059225147,1250.328540802002,34,True
1781489897.797055,282.0549011230469,13.861087390354701,1252.331018447876,75,True
1781489897.7995605,791.6021347045898,15.759778745246654,1311.6748332977295,35,True
1781489897.7980576,605.0975322723389,15.614413200540746,1338.974952697754,52,True
1781489897.7995605,1024.1262912750244,15.745058059692383,1417.752742767334,30,True
1781489897.7995605,823.9288330078125,16.17147983648838,1454.6165466308594,44,True
1781489897.7990577,745.2070713043213,16.38341491872614,1466.0773277282715,49,True
1781489897.8005612,1002.1231174468994,15.131650826869866,1592.2574996948242,44,True
1781489897.8005612,1023.1256484985352,15.381941924224028,1592.2574996948242,42,True
1781489897.8005612,1033.8494777679443,15.367575180836214,1633.1849098205566,44,True
1781489897.8005612,955.5895328521729,15.967875719070435,1722.0475673675537,50,True
1781489898.2364464,708.0464363098145,15.41927533271985,1309.3981742858887,44,True
1781489898.3109984,707.3326110839844,15.833595219780419,1245.6748485565186,39,True
1781489897.8005612,1013.737678527832,15.166725431169782,1756.9072246551514,54,True
1781489897.7995605,1003.8549900054932,15.112124237359739,1774.5733261108398,53,True
1781489898.4877238,718.4000015258789,15.759170055389404,1159.6567630767822,33,True
1781489898.463339,684.1540336608887,17.434105277061462,1242.0454025268555,37,True
1781489898.3591518,669.928789138794,16.799228135929553,1392.2955989837646,48,True
1781489898.6893008,800.4262447357178,15.978630851296819,1072.0629692077637,22,True
1781489898.4148946,695.565938949585,16.36312870269126,1464.6329879760742,49,True
1781489898.704744,915.7402515411377,15.912827323464787,1186.258316040039,22,True
1781489898.676997,652.1215438842773,15.601233432167456,1244.9684143066406,40,True
1781489898.8657188,792.8063869476318,16.057449228623334,1065.7830238342285,22,True
1781489898.55447,728.5311222076416,16.23215675354004,1377.8173923492432,45,True
1781489898.7561507,891.7322158813477,16.791918060996316,1261.1544132232666,27,True
1781489899.060831,700.5326747894287,18.475813024184284,1014.6214962005615,22,True
1781489898.5549865,796.3192462921143,16.727230765602805,1532.3173999786377,49,True
1781489898.5268636,668.5521602630615,16.482032429088246,1575.063943862915,57,True
1781489898.7567396,863.7447357177734,17.464532571680405,1457.5388431549072,36,True
1781489898.704744,784.9829196929932,17.341884699734777,1548.0258464813232,46,True
1781489898.9670932,738.2912635803223,16.623063520951707,1286.8523597717285,38,True
1781489899.0620043,785.027027130127,16.814985275268555,1205.4016590118408,30,True
1781489898.702647,787.8780364990234,17.57497990385015,1613.9020919799805,52,True
1781489899.1479964,831.2482833862305,17.206271489461262,1295.8176136016846,32,True
1781489899.2277474,768.242597579956,17.24386215209961,1216.583013534546,31,True
1781489898.979709,725.172758102417,16.793917525898326,1464.1051292419434,46,True
1781489899.4048448,623.4292984008789,18.34120069231306,1136.9829177856445,33,True
1781489899.5339975,658.2417488098145,16.37146689675071,1018.4140205383301,27,True
1781489899.1217248,704.9882411956787,16.9569730758667,1552.8368949890137,52,True
1781489899.2819428,745.8240985870361,17.251898602741523,1453.1519412994385,46,True
1781489899.4449215,736.2916469573975,16.52149896363954,1347.5871086120605,42,True
1781489899.575191,741.3580417633057,16.412397910808693,1217.3175811767578,34,True
1781489899.6590405,725.9142398834229,16.07337168284825,1175.9686470031738,33,True
1781489899.575701,787.1050834655762,15.616316949167558,1271.2109088897705,36,True
1781489899.4053595,670.0930595397949,17.192940711975098,1529.7400951385498,52,True
1781489899.5574684,612.5695705413818,16.51718219121297,1405.3943157196045,50,True
1781489899.6217704,695.2977180480957,17.071894236973353,1412.3172760009766,44,True
1781489899.8920262,649.2788791656494,17.354143076929553,1152.5490283966064,34,True
1781489899.2661598,713.0849361419678,17.464434514280228,1778.4154415130615,63,True
1781489899.9328046,720.2303409576416,17.431574208395823,1208.3144187927246,33,True
1781489899.7167065,680.6290149688721,17.310209052507265,1424.9680042266846,48,True
1781489900.1187408,825.7036209106445,16.431612126967487,1105.0410270690918,22,True
1781489899.7618828,779.4222831726074,16.658306121826172,1462.4128341674805,46,True
1781489899.9775884,758.0292224884033,18.200000127156574,1304.0292263031006,35,True
1781489899.7788284,762.4766826629639,16.55561096814214,1573.7016201019287,54,True
1781489900.0863426,812.7312660217285,16.36756956577301,1336.4934921264648,37,True
1781489899.9041848,738.4145259857178,16.002924937122273,1586.5695476531982,58,True
