start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781489416.0591867,215.20304679870605,9.246655872889928,344.65622901916504,19,True
1781489416.4132736,48.31361770629883,9.106590941145614,385.2574825286865,42,True
1781489416.80829,51.74851417541504,9.10753192323627,352.2970676422119,38,True
1781489417.170333,45.81737518310547,9.247223536173502,240.00906944274902,26,True
1781489417.4201362,45.35222053527832,9.20333464940389,487.11228370666504,53,True
1781489417.918409,44.28529739379883,9.479714374916227,527.7507305145264,53,True
1781489418.4553843,45.67456245422363,9.298736984665329,389.7278308868408,42,True
1781489418.8556352,44.507503509521484,9.311329234730113,249.35674667358398,27,True
1781489419.1141589,47.15681076049805,9.54288127375584,533.8437557220459,53,True
1781489419.6578574,44.09909248352051,9.481509526570639,214.766263961792,23,True
1781489419.8818865,44.96622085571289,9.172076764314072,466.88175201416016,51,True
1781489420.3587596,48.01368713378906,9.500883519649506,352.04195976257324,34,True
1781489420.7213464,45.80950736999512,9.262597119366681,295.8996295928955,32,True
1781489421.0273066,45.06373405456543,9.302387918744769,696.2308883666992,75,True
1781489421.7342865,47.115325927734375,9.441193412331975,528.616189956665,53,True
1781489422.2735558,46.01240158081055,9.282618761062622,268.7952518463135,29,True
1781489422.5521123,44.26240921020508,9.127298990885416,290.6994819641113,32,True
1781489422.8523254,47.087907791137695,9.390261438157824,385.13731956481934,38,True
1781489423.2479048,44.14534568786621,9.212656224027594,477.1401882171631,52,True
1781489423.7357786,45.70484161376953,9.474680973933292,415.21739959716797,44,True
1781489424.1605124,43.88093948364258,9.55572272792007,359.2197895050049,35,True
1781489424.5306873,44.85130310058594,9.250028566880658,451.85256004333496,49,True
1781489424.9934394,47.93882369995117,9.205407109753839,314.8956298828125,34,True
1781489425.3164206,48.98524284362793,9.53453779220581,277.8141498565674,26,True
1781489425.6042702,45.972585678100586,9.348056255242764,410.54677963256836,44,True
1781489426.024602,45.56584358215332,9.216203689575195,275.9709358215332,30,True
1781489426.3104653,49.21126365661621,9.390040939929438,528.1033515930176,53,True
1781489426.8498585,46.13041877746582,9.412565014579078,460.2832794189453,49,True
1781489427.3199399,45.27091979980469,8.897796273231506,330.0004005432129,37,True
1781489427.6592138,49.43370819091797,9.541243314743042,507.413387298584,50,True
1781489428.1760335,44.12341117858887,9.199020190116686,402.88519859313965,44,True
1781489428.5891519,46.26822471618652,9.024671606115392,380.18107414245605,42,True
